date, pm25, pm10, o3, no2, so2, co
2018/9/12, 81, 65, 16, 12, 6, 5
2018/9/13, 70, 73, 23, 13, 5, 5
2018/9/14, 64, 76, 26, 14, 5, 8
2018/9/15, 78, 80, 23, 15, 6, 7
2018/9/16, 94, 90, 33, 16, 5, 7
2018/9/17, 122, 96, 38, 17, 6, 6
2018/9/18, 122, 97, 42, 20, 7, 9
2018/9/19, 133, 104, 55, 25, 9, 12
2018/9/20, 152, 67, 14, 13, 7, 6
2018/9/21, 93, 27, 7, 9, 6, 5
2018/9/22, 52, 37, 12, 7, 5, 5
2018/9/23, 67, 22, 7, 12, 5, 6
2018/9/24, 56, 29, 12, 10, 5, 6
2018/9/25, 52, 57, 32, 13, 6, 9
2018/9/26, 85, 87, 43, 15, 6, 20
2018/9/27, 141, 101, 34, 18, 7, 25
2018/9/28, 140, 118, 38, 19, 5, 20
2018/9/29, 132, 83, 40, 14, 6, 8
2018/9/30, 90, 103, 46, 20, 7, 13
2018/4/1, 154, 134, 58, 52, 16, 18
2018/4/2, 168, 164, 71, 45, 14, 13
2018/4/3, 178, 143, 58, 41, 13, 13
2018/4/4, 178, 253, 86, 40, 21, 18
2018/4/5, 248, 142, 58, 35, 18, 11
2018/4/6, 175, 93, 47, 27, 10, 7
2018/4/7, 115, 94, 51, 22, 12, 7
2018/4/8, 132, 79, 30, 23, 11, 7
2018/4/9, 119, 168, 78, 14, 12, 7
2018/4/10, 163, 93, 42, 14, 10, 6
2018/4/11, 121, 77, 70, 32, 12, 11
2018/4/12, 111, 112, 43, 51, 12, 12
2018/4/13, 126, 155, 55, 43, 10, 18
2018/4/14, 132, , 75, 47, 16, 20
2018/4/15, 168, 180, 49, 46, 17, 21
2018/4/16, 180, 144, 43, 48, 10, 11
2018/4/17, 120, 143, 39, 19, 11, 5
2018/4/18, 106, 201, 58, 37, 14, 12
2018/4/19, 160, 266, 32, 24, 12, 8
2018/4/20, 166, 491, 47, 21, 10, 5
2018/4/21, 175, 145, 50, 23, 19, 6
2018/4/22, 117, 132, 59, 51, 10, 12
2018/4/23, 70, 177, 65, 44, 14, 14
2018/4/24, 205, 196, 47, 54, 12, 24
2018/4/25, 156, 306, 88, 50, 16, 22
2018/4/26, 187, 239, 51, 29, 11, 12
2018/4/27, 168, 246, 51, 19, 13, 9
2018/4/28, 161, 167, 89, 25, 15, 9
2018/4/29, 165, 131, 76, 25, 12, 10
2018/4/30, 157, 107, 43, 16, 8, 7
2018/5/1, 120, 121, 54, 14, 8, 7
2018/5/2, 122, 95, 26, 19, 11, 6
2018/5/3, 111, 91, 46, 25, 10, 8
2018/5/4, 109, 112, 76, 37, 12, 12
2018/5/5, 145, 167, 42, 40, 11, 17
2018/5/6, 165, 176, 75, 36, 13, 14
2018/5/7, 164, 139, 48, 21, 7, 5
2018/5/8, 113, 136, 75, 37, 14, 9
2018/5/9, 160, 119, 88, 40, 10, 12
2018/5/10, 161, 188, 95, 51, 16, 16
2018/5/11, 186, 239, 79, 57, 18, 19
2018/5/12, 203, , , , , 
2018/5/14, 112, 125, 60, 34, 11, 10
2018/5/15, 141, 138, 52, 34, 20, 9
2018/5/16, 146, 205, 94, 27, 18, 9
2018/5/17, 167, 145, 70, 20, , 7
2018/5/18, 160, 164, 59, 40, 57, 14
2018/5/19, 156, 139, 67, 33, 12, 10
2018/5/20, 149, 128, 58, 30, 11, 7
2018/5/21, 168, 158, 72, 40, 16, 13
2018/5/22, 153, 206, 96, 50, 15, 21
2018/5/23, 178, 195, 68, 48, 17, 16
2018/5/24, 181, 152, 59, 48, , 17
2018/5/25, 144, 156, 71, 43, , 16
2018/5/26, 158, 177, 61, 38, 16, 12
2018/5/27, 158, 204, 74, 45, 12, 15
2018/5/28, 175, 235, 74, 38, 9, 14
2018/5/29, 182, 202, 39, 17, 13, 6
2018/5/30, 151, 157, 47, 26, 14, 9
2018/5/31, 160, 140, 48, 12, 8, 7
2018/6/1, 156, , , , , 
2018/6/3, 149, 119, 42, 14, 9, 7
2018/6/4, 153, 105, 25, 19, 57, 7
2018/6/5, 133, 109, 30, 16, 9, 11
2018/6/6, 144, 101, 62, 18, 11, 6
2018/6/7, 153, 135, 37, 12, 31, 8
2018/6/8, 149, 85, 35, 13, , 7
2018/6/9, 133, 81, 3, 28, , 11
2018/6/10, 144, 139, 51, 18, 2, 6
2018/6/11, 149, 520, 34, 17, 3, 6
2018/6/12, 188, 967, 23, 11, 1, 4
2018/6/13, 262, 847, 22, 10, 2, 4
2018/6/14, 247, 647, 24, 9, 2, 4
2018/6/15, 196, 465, 32, 10, 3, 5
2018/6/16, 180, 217, 33, 10, 2, 4
2018/6/17, 166, 114, 40, 19, 3, 6
2018/6/18, 146, 99, 55, 11, 3, 5
2018/6/19, 130, 130, 92, 27, 6, 8
2018/6/20, 152, 174, 78, 25, 5, 8
2018/6/21, 162, 133, 98, 28, 6, 9
2018/6/22, 155, 137, 76, 26, 7, 9
2018/6/23, 158, 119, 60, 22, 8, 7
2018/6/24, 144, 157, 22, 34, 7, 10
2018/6/25, 159, 100, 9, 28, 2, 3
2018/6/26, 113, 73, 38, 15, 1, 9
2018/6/27, 114, 36, 24, 13, 1, 6
2018/6/28, 71, 62, 5, 30, 1, 1
2018/6/29, 129, 58, 22, 21, 1, 1
2018/6/30, 106, 54, 11, 15, , 3
2018/1/22, 222, 300, 43, 57, 13, 17
2018/1/23, 235, 245, 12, 49, 11, 16
2018/1/24, 227, 172, 27, 35, 16, 15
2018/1/25, 198, 149, 15, 30, 10, 13
2018/1/26, 201, 178, 23, 32, 11, 16
2018/1/27, 211, 242, 31, 38, 14, 16
2018/1/28, 187, 232, 35, 32, 8, 17
2018/1/29, 184, 182, 32, 43, 20, 19
2018/1/30, 192, 180, 35, 36, 15, 23
2018/1/31, 200, 191, 33, 32, 18, 13
2018/2/1, 197, 232, 37, 53, 24, 23
2018/2/2, 195, 220, 34, 42, 12, 17
2018/2/3, 196, 160, 41, 40, 17, 13
2018/2/4, 242, 178, 3, 39, 17, 11
2018/2/5, 220, 201, 34, 46, 18, 13
2018/2/6, 237, 198, 29, 42, 19, 13
2018/2/7, 209, 162, 41, 42, 21, 13
2018/2/8, 234, 193, 35, 47, 20, 27
2018/2/9, 290, 271, 47, 52, 21, 38
2018/2/10, 302, 343, 45, 68, 21, 46
2018/2/11, 217, 215, 28, 41, 15, 19
2018/2/12, 174, 115, 17, 18, 10, 10
2018/2/13, 186, 110, 31, 29, 11, 10
2018/2/14, 155, 98, 32, 21, 9, 7
2018/2/15, 175, 114, 35, 22, 12, 9
2018/2/16, 183, 134, 39, 31, 14, 20
2018/2/17, 221, 163, 37, 33, 15, 16
2018/2/18, 214, 148, 43, 34, 12, 14
2018/2/19, 245, 219, 42, 45, 15, 26
2018/2/20, 257, 231, 52, 45, 17, 26
2018/2/21, 228, 254, 58, 58, 15, 56
2018/2/22, 216, 199, 31, 46, 15, 23
2018/2/23, 199, 195, 42, 80, 18, 27
2018/2/24, 241, 239, 26, 111, 15, 22
2018/2/25, 193, 150, 40, 89, 14, 11
2018/2/26, 149, 97, 34, 48, 11, 7
2018/2/27, 167, 112, 36, 29, 12, 11
2018/2/28, 193, 151, 46, 33, 16, 13
2018/3/1, 181, 144, 39, 35, 13, 16
2018/3/2, 203, 147, 33, 39, 11, 22
2018/3/3, 184, 129, 31, 28, 15, 11
2018/3/4, 156, 109, 33, 23, 12, 9
2018/3/5, 146, 100, 38, 27, 11, 9
2018/3/6, 164, 107, 37, 28, 12, 8
2018/3/7, 211, 139, 17, 31, 16, 10
2018/3/8, 165, 86, 82, 20, 14, 6
2018/3/9, 169, 129, 44, 35, 16, 11
2018/3/10, 130, 107, 36, 28, 8, 9
2018/3/11, 162, 118, 49, 34, 12, 12
2018/3/12, 196, 151, 42, 38, 15, 14
2018/3/13, 188, 169, 42, 37, 13, 13
2018/3/14, 164, 306, 33, 38, 11, 13
2018/3/15, 178, 261, 27, 31, 13, 11
2018/3/16, 154, 131, 8, 41, 11, 11
2018/3/17, 196, 154, 19, 27, 18, 8
2018/3/19, 105, 113, 46, 28, 12, 7
2018/3/21, 165, 158, 51, 20, 17, 9
2018/3/22, 154, 121, 51, 23, 16, 8
2018/3/23, 139, 100, 51, 22, 12, 8
2018/3/24, 145, 118, 49, 30, 11, 8
2018/3/25, 160, 134, 50, 29, 16, 8
2018/3/26, 163, 131, 49, 24, 13, 7
2018/3/27, 134, 186, 37, 46, 13, 20
2018/3/28, 152, 190, 51, 36, 9, 18
2018/3/29, 151, 147, 56, 30, 15, 9
2018/3/30, 160, 158, 51, 41, 14, 10
2018/3/31, 180, 209, 59, 32, 15, 13
2025/12/31, , 206, 11, 20, 4, 7
2026/3/18, , 76, 27, 23, 5, 6
2025/7/11, , 57, 37, 21, 4, 
2025/9/7, , 49, 4, 34, 12, 8
2025/9/24, , 82, 19, 20, 2, 51
2024/12/31, , 181, 19, 27, 3, 14
2024/11/15, , 317, 19, 31, 6, 18
2024/7/17, , 51, 8, 19, 4, 9
2024/1/27, , 181, 13, 4, 1, 18
2024/2/13, , 123, 14, 14, 2, 16
2023/7/20, , 65, 2, 10, , 3
2023/7/25, , 37, 6, 9, , 4
2023/8/22, , 42, 3, 5, 1, 8
2023/8/23, , 55, 9, 4, 1, 7
2023/5/14, , 103, 22, 10, 3, 8
2022/9/18, , 92, 27, 76, , 12
2021/3/29, , 648, 19, 9, 6, 3
2020/7/14, , 156, 10, 7, 3, 4
2020/9/2, , 64, 21, 24, 8, 8
2020/5/9, , 89, 35, 5, 10, 5
2020/5/10, , 66, 52, 7, 10, 6
2019/12/31, , 473, 13, 42, 9, 47
2018/12/31, , 422, 23, 37, 11, 29
2019/3/21, , 94, 39, 23, 13, 23
2018/7/29, , 86, 25, 11, 1, 5
2018/5/13, , 122, 43, 40, 17, 10
2018/6/2, , 87, 53, 7, 7, 6
2018/1/20, , 440, 9, 44, 23, 15
2024/1/1, , , 6, 9, 2, 8
2024/1/2, , , 8, 10, 3, 9
2024/1/3, , , 5, 9, 2, 12
2024/1/4, , , 3, 8, 2, 10
2024/1/5, , , 2, 8, 3, 9
2024/1/6, , , 3, 11, 3, 11
2024/1/7, , , 7, 8, 2, 9
2024/1/8, , , 4, 11, 3, 13
2024/1/9, , , 3, 6, 2, 8
2024/1/10, , , 4, 6, 2, 9
2024/1/11, , , 8, 8, 2, 11
2024/1/12, , , 7, 8, 2, 11
2024/1/13, , , 9, 14, 4, 25
2024/1/14, , , 10, 10, 5, 26
2024/1/15, , , 8, 9, 3, 16
2024/1/16, , , 3, 6, 1, 17
2024/1/17, , , 5, 4, 1, 11
2024/1/18, , , 3, 4, , 11
2024/1/19, , , 1, 4, , 10
2024/1/20, , , 4, 4, , 12
2024/1/21, , , 6, 3, , 12
2024/1/22, , , 5, 4, , 10
2024/1/23, , , 7, 5, 1, 12
2024/1/24, , , 6, 4, , 15
2024/1/25, , , 4, 5, 1, 16
2024/1/26, , , 7, 7, 1, 28
2024/1/30, , , 4, 9, 1, 17
2024/1/31, , , 3, 15, , 20
2024/2/1, , , 4, 10, , 9
2024/2/2, , , 7, 8, , 11
2024/2/3, , , 6, 11, 1, 11
2024/2/4, , , 3, 11, , 14
2024/2/5, , , 10, 7, , 7
2024/2/6, , , 15, 8, , 7
2024/2/7, , , 16, 9, , 7
2024/2/8, , , 15, 7, , 5
2024/2/9, , , 20, 10, 1, 9
2024/2/10, , , 26, 13, 2, 17
2024/2/11, , , 26, 13, 2, 12
2024/2/12, , , 21, 14, 1, 14
2023/12/6, , , 26, 17, 2, 13
2023/12/7, , , 26, 17, 1, 10
2023/12/8, , , 28, 26, 7, 21
2023/12/9, , , 19, 19, 2, 83
2023/12/10, , , 18, 19, 4, 41
2023/12/11, , , 17, 14, 3, 28
2023/12/12, , , 20, 15, 3, 23
2023/12/13, , , 20, 15, 1, 13
2023/12/14, , , 2, 20, 2, 19
2023/12/15, , , 5, 20, 3, 25
2023/12/16, , , 1, 21, 1, 22
2023/12/17, , , 1, 19, 1, 13
2023/12/18, , , , 19, 1, 9
2023/12/19, , , 8, 14, 2, 15
2023/12/20, , , 18, 14, 3, 17
2023/12/21, , , 19, 19, 3, 25
2023/12/22, , , 12, 17, 3, 31
2023/12/23, , , 18, 15, 2, 26
2023/12/24, , , 17, 11, 1, 15
2023/12/25, , , 12, 13, 2, 19
2023/12/26, , , 12, 13, 1, 17
2023/12/27, , , 9, 10, 2, 12
2023/12/28, , , 6, 12, 2, 13
2023/12/29, , , 9, 13, 3, 12
2023/12/30, , , 4, 12, 4, 11
2022/9/25, , , 11, 44, , 22
